ID,Predicted
f2961fc3c6bcce7,2
1c3cf9dcfecc040,2
c27a4ecc4f0f559,2
a1d2db871131f99,2
804b2bf99b9d1f0,2
355d6256c0ff817,2
f01611473b2db0e,2
cd9f0f65f160db6,2
3262926d8c31d2a,2
3f22283eceb6015,2
2cb74bba54a5900,2
d47f94b08b2cad2,2
17d83929ed66dcf,2
ec6ca2ae574f1ea,2
c32d720053d6ee5,2
d96d2954fac60ae,2
250018f97732dcf,2
87316276ecd5f8f,2
47651d314a05d02,2
704a2586b69ddac,2
b4711eddee1f20f,2
c9b0175a834ec29,2
ab1f2f10ed7a6dc,2
da81c64b35854a9,2
9fbd414f8aa92bb,2
99443a90b2c27f5,2
c5aa23a40d0a085,2
05739bfb3bf73cd,2
d8c8e5a50a15f9b,2
93b74b8fb473768,2
0a2f2d57fc746a4,2
e53c0fc2f5d4c27,2
b0d40a08144412f,2
f4605d83c55903f,2
75b798e0fcb3df9,2
75c2f0a785f3e6b,2
f8422d11fbde776,2
8998c799a66145d,2
768ecf43f484dd4,2
586971dbca32157,2
7f1a3963eaa65e1,2
962f5d168175863,2
64e6175c92d9265,2
c5e4765a94ffd4e,2
8c5f97e90bd0558,2
c7e09603b4c035c,2
59f29fdf3751018,2
ec6db5401608f31,2
256eaf907cb7c18,2
05f193326a8d1d8,2
7ea17ba0158c11c,2
6dbe6473320b1f9,2
ba19c1af4034090,2
ca30d6b63ea1e8e,2
f01ec7244f4f977,2
4a53250bf8e644a,2
cd2d574a90ff387,2
b54ca89b040a73c,2
e20e42801bb3969,2
a099a98e813cb3d,2
7d6081e0ae28284,2
a92cca4ee59060c,2
0afa99ee6593c9e,2
e6a6959a2de3262,2
4c8e48d40c85ab5,2
fd0b09966a97869,2
23e1c2bea44e397,2
6b548a7aa6aaff5,2
0d06ffe1cf6a55d,2
8610ed89566e130,2
70d9419ff844fd8,2
ee4a4a839b39906,2
abc2b0844070340,2
4383657220e627b,2
d5c9627618bd305,2
19d75e095d230ba,2
daa408e311b530a,2
5fd064e18d6b9a0,2
912f35e05aa0ccc,2
9ef3449f5c2ea8c,2
f46b66188b6ad9d,2
63bec5efa45484b,2
d5ae9dd1b135162,2
268b5052de77058,2
fc99d02096e3868,2
bb2dda7a0d10579,2
3977748facdfdf2,2
9fef2891bb21fb2,2
dd3795ae14f30fe,2
04f9c6a863979f6,2
54c55eb04b0e70d,2
f89fd4e48b81121,2
890ca04b3189afd,2
f27b2d70b3118ef,2
a0e2bfcebfe0555,2
31ae2754181b33f,2
f1f48cd809e068d,2
69bb3a13cf1496f,2
0b805d0b5fb04c3,2
4994a9b7d304f94,2
8eb1e0147f2f8e1,2
45f89581106a9e6,2
27fd594da926814,2
2bf1e73583f9087,2
ae88759f33ea3b9,2
72eb899739122f2,2
efe3b84d1a7c0b6,2
2e85f9793e9753e,2
8668fe3f0d81301,2
6d254d3327560f0,2
6fc3ea3c7e86b81,2
f828a416ecfcef6,2
b19e4944e0b1ebd,2
8b007681711f36a,2
2d105d32366b96b,2
f21100a72ac6fe4,2
58131a24d31dd15,2
0ffdd6d070b0af5,2
c6afa8b89766550,2
0749a3d18848115,2
6faadf106210428,2
e2deb04d38dbf25,2
4606723b6e42023,2
4d2dc9665913e4f,2
a42268b572935f4,2
3a450d80d63b32d,2
c373f30f0f1d794,2
d99c77327f2a5d3,2
5ffe0ef3631bbd3,2
fcabbc49d8b1a4d,2
4f77be3a8cc2030,2
fab9b3f53ef3d99,2
89128e3ffc53286,2
57c3f7c4afe0133,2
ca506c381b61c12,2
a165a489c7b9efd,2
bdda9def6300776,2
9cbd2d4df58bc55,2
1ca9efa1901f4fb,2
d3923f502950042,2
d8b1ea1183ea598,2
5b93260718d2f08,2
c77e3b2fe5fdb64,2
afc1bcd73ac39c0,2
a88d722bd22cfd5,2
ea1af17388b5fe4,2
d90b4209427df53,2
d9c65d4b4ad73d0,2
885905c887a37f6,2
b41d6b401dd8dd3,2
2346934a50da377,2
17f60f1a3475019,2
01b3116e431f0bd,2
e0439fc2a6acda8,2
b08987dce909b5d,2
c9d9cdc8f8c8a60,2
5ced4d33806b436,2
f19c3defb58b483,2
b654a2c11ea59f2,2
c6c8e8d82ff4d05,2
5e9892ae1980125,2
4e7c9663d54689d,2
15ef2bbd629290e,2
1a77e839b452743,2
280fe5cd6c4f749,2
46a4b90c1570a41,2
ff0e41b6a846630,2
de7b02d98221e6f,2
ecbd24517ec9453,2
5133662fdcbd21e,2
92bde90bdbd7f25,2
2220af8188a923a,2
5f69ac9b04aef0a,2
e5eb8c694b86ef1,2
6b39c2ba8885a93,2
a024588248431ca,2
a1a0ecebbfb4fd0,2
09ea53831928283,2
c62a485f7fb2c3d,2
f64e52eaae81a1c,2
1ac41cf2163e3c3,2
6d1ed030defa531,2
c20b7929566f4af,2
487c2b658c66f78,2
0ee4d21a3899d7d,2
c478ca181be208f,2
c074e7348fac428,2
a31d5c8bb594aa3,2
e5a83292351d280,2
800b08417e5f9e7,2
0c667b8d915f91f,2
20854bbded72a26,2
fe6c6b3f5e55564,2
50e782748b875c3,2
664ca95ddf3b260,2
17c8ef1b2b2e4a9,2
b486d9cbff99547,2
abd848bb06c11c9,2
4b6147957878046,2
f4827e4b1927933,2
be1984c50a58e68,2
7f221f043dc40e3,2
d74eda85c9b2c9f,2
c207d9e55791a47,2
3bfc49d6db89b11,2
4832415d1ade651,2
c2877c77fe0171a,2
57aaaae09ad30c9,2
8e71981178f42e2,2
1fb21ad3fe5f1b0,2
522b560b1b393b9,2
a45e648ace6891b,2
e1172bb11777f60,2
dd1b9f1fa4e6ccf,2
c762614f004070a,2
9029fd1e22e1081,2
fcd4a4d715c36e6,2
241ab79980fdb34,2
842bad59b5b4ff4,2
451872f96ade083,2
3de4a8f032f4793,2
bbf6eadbfef16de,2
c087b3a5df68a6a,2
75747b912b96249,2
fd2b0da3c25f3d8,2
613bf4b7d5b2caa,2
fab308ac0acfe18,2
3bc13f7d0b345a1,2
e0738388fbd76ce,2
e1ce17e5ae5432f,2
1d7669b577db155,2
a0a5e4f712fefd3,2
60ab5d9d7ada1bb,2
5b8ad4aab27a417,2
03e7935c422d74e,2
f003ff1a0255fbf,2
418532ca74d9c05,2
556c6b96a6f6291,2
4f020dde194faa9,2
54f6b32fdc6b4a3,2
402bd0b03a73837,2
6c345e96b57dfde,2
4d2f1977740550d,2
4dfa75027dc4fa5,2
ed4fbe3908fe46e,2
c10e59196937cc1,2
9bb3ee76986abbc,2
65126027d7c7eee,2
cfa55a1f702a4f5,2
63f0e62717dfd6d,2
7d91daf8a2b9f13,2
a9485b8d07dd9fd,2
4c14022ba63610a,2
05cd3aaaa72d016,2
740b08f9a737d91,2
3af1da90ae9d04d,2
dba8f4aee87a4c6,2
13a714fbb46caa9,2
785b171c4ca9966,2
f97c0b9e8a4ac27,2
4e3248ea150230b,2
c697da996085863,2
ab3e618eb0ece0a,2
c4a986bca218f7e,2
10b67fc0fdb0813,2
0d53e8aec55da13,2
f893b656d9ea3b0,2
a655c27efac4287,2
d9dcc80b3f541de,2
3a2c06cf9203aa3,2
39e14acf7ae7fca,2
0f5b50461509005,2
3963cf528ebcb6e,2
f3f87d31574da5b,2
a1ef550001242a2,2
50a50f14161fd08,2
d8df697cc0529ad,2
9dcd7017910a253,2
fd2a8e6b5ea6f6d,2
29d4179e697c91d,2
24b753163790bb3,2
d3a4703ef17e180,2
519f935d6ded3cc,2
84d19e3a73cee27,2
619b0ba4b8d6092,2
ef5124f849e8f74,2
c010b3e87aaacbf,2
75a9544c59b608d,2
22c4f3d9a3d378b,2
d87e7c78db3f5bc,2
65db1fac17414fc,2
3cc4ab65a89766f,2
aa00b9a807d3dca,2
2e66ff13a3d5962,2
5efa00ba89faf39,2
e028d583b53177a,2
d076b85fc853b88,2
717c19c3113c416,2
99841efa9e2a4cc,2
72fc10cd994bd0f,2
fc36ee5e203e634,2
c1d068b23e0321b,2
4461aeb474739ef,2
a98ae7d43f7856c,2
3c85b50fb99a2de,2
0a7b2856072aecf,2
d5317b104c0084e,2
ba1b2d039f12124,2
d7029be164a164e,2
c0b59e3214da2d3,2
6c25ff364e88b01,2
2c45693b9bc826f,2
d1b4b8cb80c041f,2
8562d78d9b550a8,2
a61c9e7eb33ebe3,2
33670dd6e8c8e22,2
793a3f0349c6aa2,2
d6546c845c51e13,2
e7195ad3b78ccf8,2
ffd8524e7bfa72a,2
b3cf84674c87124,2
0e9793d04361e6b,2
b9c3717c6a16fed,2
476d0af163ba471,2
fec9dc9588a4fe0,2
4c2569ef24739ac,2
cb470adfd379f08,2
4e53a7b41f22fd1,2
7d120105ab2c0a7,2
b509ab4bb366936,2
8f4a1fcbcf4a939,2
3d36e55cb632ab8,2
07effe135640308,2
a08ccc09113f8e3,2
3f1d95921097cb5,2
ab65559d454e43d,2
4b74b7ea9cc3348,2
e5f99b67cf58abd,2
a4c237803d379c9,2
0e82ba9c1a6308d,2
ff2bf8b2d099412,2
8fbafe385f754ed,2
ae90d7552c560a4,2
21c403dfea03c1b,2
73445bc9b5c24c7,2
34a1d7e87b37ecb,2
15ae9c5c4a8a60d,2
acf63dba6e7dd02,2
ae5b1811ec975c9,2
8d3084e28f834ce,2
1e31ced4a6b3ce6,2
9f96ddadfc5afd8,2
2999be05ed37fae,2
4fda0e912e28cb2,2
15aeeed632f8241,2
22c0a1558ec05b5,2
d56503475442f44,2
1862916498b0da5,2
45069f7dee3cb42,2
5265ffbd48192c2,2
2b75b608564e0d3,2
eced2f09a7bdb5d,2
0be35c4464e2bec,2
1384ddc8da8587e,2
fc2e1ca10ad993e,2
8c5b7a89057a0a4,2
35260a31a2e0c4e,2
18c578f933fe352,2
004cb8bd28af311,2
c2a459ff2601c42,2
8c86d52d0275b1d,2
08539c4d5b11592,2
3800d5db1e07de6,2
d0ee6e97e0a052f,2
c7fc9718305b9ce,2
8b4029149c82928,2
6f293f1b0dd4036,2
eccdff2326e3f48,2
a05d00ab56cbe01,2
3b9286cdb23e3bc,2
e17a884324282f3,2
e34c6364e54dea7,2
06eebabdc3baae0,2
a2d0c461f273bcf,2
85e24fa06cf7b8b,2
d706fcfac680cbe,2
00b43becacd02ae,2
2ef68ca6dfa47c4,2
e9fd0c296b0071d,2
ae7d8ace5c9eeb6,2
44b9bd565a42562,2
5e190d5dacc997c,2
cc19947a2b947f0,2
3fc259558e4b06f,2
75c134be9747eaf,2
d18c211a82c056f,2
4cb7f68c9cd850b,2
b6de59dc43f7a89,2
4d28a1b6c92b43f,2
2e8bcb4be13d2f8,2
bad72e3c5e9bfaf,2
a0c80051e18cd52,2
9036bbb3a91e2a8,2
4b09a1048dbec61,2
fff739928769ad3,2
905be41ea76c05e,2
6b8cde446edc34d,2
262b06e4cc75427,2
78c5bc1dbbe7cc2,2
c9a477b2972ff37,2
8873db44ce403e6,2
d3837c3e3c58bf8,2
6a435351b4c2e19,2
cfb1149aae9b2ec,2
7c0d6ed84cf7d6d,2
ce215fbd54bd7a1,2
3b7b3007c58d461,2
66d448a66d518bd,2
557e622974f2625,2
e423de2884711a4,2
f7961f421976ee0,2
0bf55396550a9ad,2
1453e6be652f975,2
fa4b934fbb88f7d,2
dba757dee5f9d1b,2
797403b3eeb566f,2
3dd6a1c50efc167,2
2671d4628ec479e,2
60047ce241e5dc5,2
e82b7abb8b11152,2
a9e218f9991e424,2
f66bfed74d89a0f,2
bbe9fcf7f9c8640,2
259cfc050c680d7,2
a9e1abfe7d462cf,2
876fce5c7df667e,2
272b270f0c8a78d,2
856b8dbf6c7c109,2
ca3ccc93ddf67a5,2
38a15db552cf1b4,2
03ec0940a864c92,2
311e04f3ac55efb,2
f7ac05686947c54,2
1c7fa982c4efafe,2
89036f3416ad408,2
c2d8feae6c67537,2
f4c576b69d51040,2
62d26203c40c3e0,2
391b56a61970d3e,2
196d4adce4b4aed,2
c5b6daeb57169cd,2
fe9a106c94b4ac3,2
032ca6b9b6e9999,2
572e5f128578bbe,2
7a19d7fc3881084,2
ea2399bbdeeaac7,2
fb0d03d3408cf86,2
dcafa1ab2f77af7,2
2f983d5188269e2,2
4b786f0b3b5ec64,2
b2a9f646906396d,2
c91795039570d51,2
d653594212c5a5d,2
570b52a553bab73,2
78ea7a2e7771066,2
f98666eaee7588c,2
2ead6a1efabef49,2
894ceebdebdef68,2
e31aed970ec05b0,2
b8f4c0107204d4d,2
6ac9bb7e8b70b96,2
a733ca59c6bad6b,2
245f8d567abc33a,2
5b2fa5e5ae7e356,2
af36f4c57ec0ed0,2
f2fdc4506d2f424,2
94a5462ace4d667,2
383881b3aee22da,2
3b53b154df096bb,2
cab952caac38de4,2
50ac595c8095243,2
5895108b574cf07,2
375bdbd463d6916,2
56cc0cf296e8e51,2
c2ab55b41694ce9,2
05a8d99e9536d28,2
aa3de20fbb95c74,2
4f1530d01af9848,2
2560b168b72db45,2
7873ce26732eedb,2
14bb407060da737,2
4df1fa2bedfaacf,2
9df4cf5506dfaa4,2
58163356c367479,2
74064f9c1a2e57c,2
b8b0a909833f52d,2
91098cc85ee81f4,2
2609de50332d623,2
4172da62231fa52,2
cf1395943d94b64,2
f4726694e6c4c7c,2
0efd566fb496e68,2
245b84f60f2755e,2
82313f6b342e7fe,2
7322ca27c4f891b,2
0c0439402ef090a,2
3d67fc0effc90a7,2
196580deb3e5e4e,2
96941d1f8c5c5fb,2
1606d99bbba873f,2
56bbacd5e78ff01,2
3f1a2271bc49125,2
9061a0f522cce72,2
db9e4e2f1d7b63a,2
50f602ca786116b,2
829b9727bad42db,2
bada70877e93bd5,2
a94ffd5577084fe,2
892cdcd37ec1a55,2
2151fb7e451ab4c,2
e1b563d063032ae,2
789ecfdf0aa69ca,2
d6f0224250fad3b,2
5ff01d0327b7405,2
958068c5050e50d,2
c4469d9bad7ae13,2
9deffc1d53070b8,2
baa49b2f215db24,2
14b8f8d9a4afc4e,2
09890e3c7388f9a,2
627869a123b7e0f,2
5cfb55d4fba22f0,2
5e540ecc98d1a7d,2
9461b93b05f34a7,2
9ab04dd006a5fc8,2
116b1d8fba0f70a,2
0ccd691652cef85,2
8e5657bf32d1155,2
45d3308fe510c2b,2
68cf557af06e0ba,2
b35c4f737b36b4e,2
a952c778693aeaf,2
b0124af41d6e868,2
f682442f2bac555,2
eb5c62a8c9a294a,2
09f990338f483c0,2
efafd2b382bbd1a,2
9f76c2bdd407f57,2
d064fac5e51fea3,2
1ff68951e4f65fc,2
8550f46ab4b4f47,2
ad2f3eea1fc3d05,2
25c2edcb3dc4063,2
5a36183fb4e1225,2
4458916d7d743d6,2
620fc882b7b44ab,2
322124f06a1174c,2
16462895fb2c60e,2
a67caabf99d9ec0,2
58cbeaf447f0e86,2
0e1933b145dd7a7,2
96c16a7249ecfa0,2
4678e8748ce56e4,2
be3935174f5d8ec,2
9eb645069a75822,2
992059bc5509ef4,2
0f46e99c70b9d14,2
9176bd3f9dac791,2
f725c1018118ab3,2
91bbfcebb1a50a1,2
b2e2c2a13fda577,2
d52be0ac132bbb3,2
296bb32fb9b755f,2
854f132d85ed83e,2
27df70723746346,2
b63fb95bf320e60,2
b4c48f907645604,2
0a5ccb25e19fcb5,2
3ea177eb296c82e,2
40e06637f81e324,2
a00cb7509375764,2
ba5655f8a3dd7ce,2
2b6392881c11771,2
5d4b7718a50d1c1,2
73206efd2775f7b,2
b36f0e2e80befce,2
72e64bc1c6698fb,2
33afafcae274395,2
e522b46760b37e7,2
6e62910102cfb5b,2
eef3f413c78befc,2
fbcb59b4ee694d4,2
56109678ee8e08e,2
cf48db032c3cc85,2
88a75f1e5424712,2
db567b67c630f7c,2
a3dc612098429a1,2
836010de3871df6,2
7b554f345da9d18,2
cc6e481eb49a31c,2
64c6a4c20d9b29f,2
880fe935a0a9ebd,2
63ba61054babb5a,2
22c5921d2085a73,2
0821ce0bd5d238b,2
58f393e29be0413,2
722d2599d1cdbbf,2
4b4fee043314005,2
c71f585ce161c9d,2
1b70c8e34a7cddd,2
f9625ff5b9fef11,2
96527072cfcfbf1,2
79f50ba40c634cc,2
681f2dfb8aab053,2
2ba0abac0fa791b,2
e8c5e3ed2ce0fd1,2
39ea274355784dc,2
c9ccbf8b14a6a4c,2
2aac5611a316da9,2
4d8b2264717cc20,2
3d7203de02417ec,2
fb21263463e63e9,2
b8df1009509b62e,2
44b19fa4f7a11dd,2
47e945c2eb7f960,2
e87b5b040e350de,2
70e994f9016a034,2
dd4de6ac2a00ce6,2
b07988f10492f18,2
bb53c251e234c15,2
3f33030e18d59fa,2
3bc5a8923d96b59,2
f367a0ba17dc1d7,2
9879e9ffa42608b,2
0dc019bb6aca8f3,2
377e0e4bbc13575,2
4b31adf75e6145d,2
abec59a2844dfec,2
7b659b590ccdeaf,2
4bf24cc7379a9e9,2
1015b0ddacf1195,2
987bddca75a714e,2
59d5c222dea0b26,2
7abce464e4f5ba8,2
3e223da465afac1,2
a60ec8c595f41d4,2
0add639fca225e2,2
142ad0c84ed6a1b,2
eaca4b28738dc76,2
686266352f44685,2
ef1ebd12d895456,2
36ad6152a5d684c,2
87e12080db0b123,2
ea9334fc1a702dd,2
4f164a0a20c6531,2
18b7b2ca69d25b3,2
1e62065cb07447d,2
ba13c98a5432dc7,2
588f2b22c1c8e74,2
77928513ec58840,2
822f7ed727271c2,2
5a72dcc5a32795c,2
e523927c3b23b15,2
0bfdcb876caa375,2
639ac468f8d75bd,2
ee14ef2028b3ef9,2
33943e7f5cde236,2
3d79e061718c320,2
09b70dc8bd9bd59,2
6602b38b2cf8635,2
5374806b4ea5ca9,2
2f0146d2b92d8a6,2
773a72b7ef784a3,2
995b1e529ead975,2
f840c8ca5be2465,2
51a2f81dec51340,2
b5b9c4f18e481b9,2
a00ff73f38a9bd3,2
30a3bc918f9d44d,2
5953bfad29f7058,2
2f01c95732496b8,2
398e9264e638c71,2
41f7f175919dc1f,2
fade9b11ade0952,2
42fb099bdaa0fd3,2
6a8abf09101eadb,2
5ac663a9bfa0578,2
e11f13ed024e4d5,2
085dd5bf481c351,2
d244de1d6bd9ef4,2
51a0c7fdb10bd5f,2
2d5c9aca28e3ce3,2
3af589046c75e17,2
ad065e9a2180a48,2
d3b40cb71913146,2
c9290713e1c278f,2
f218028037eca6c,2
b43759a7c54edd6,2
7cdf5f75c34787c,2
632233a9e581e41,2
10ab4bfe857f953,2
1eb80af86f42c3c,2
61041946f795b94,2
79b0f7aac5272ce,2
72f4b2d657e51ed,2
29a8578020c832a,2
6395d20e75a16fa,2
956f6375fceb56c,2
0163e7d5cc53222,2
28ae468f9bfb921,2
00dec4262cdc060,2
13e4782d0d14498,2
41f6f41c01a743b,2
584eca15137e08c,2
500164033c4fe86,2
635269aa795ef2c,2
cd38d6203777ef2,2
700740162ac97e5,2
09fcda5262a7570,2
5435f8dcfdd0079,2
7512c90e68a2ede,2
34f2ee7f96b0e07,2
e04732fd7ea1692,2
882630360e97997,2
036b9a28a4fe9b7,2
559c161355909cb,2
e1593682809ba07,2
c63c5c84adca5c5,2
7f4242d1abe20fa,2
fe1e56ca7c0e6b0,2
9e0b8df56e68da5,2
104def5fc412b41,2
0a4e829dc1b22b0,2
62a72b44006c892,2
28d7275e40024a4,2
96eb7797e1d1ac0,2
8d83bb2ae33c4fb,2
f40a815a1fa661f,2
91f4b4b50b93af8,2
fc5382c6c30e8ff,2
d8071c5473c962c,2
61a9ebddd3dda14,2
1da145267d1fe57,2
1d6545f38608816,2
4eb869b2fbc64e3,2
a62dccbd2eb6517,2
195b018ab856385,2
c13d39138bb831b,2
d657b7a50256236,2
76d0acbbe9b319f,2
eddf0c9d2816206,2
22bfa60f3a30f04,2
6c2165a79421de5,2
0d341fe8487adc8,2
45598e274a8ad69,2
d849201165783a2,2
f06c41a2ee7320e,2
cd8ef0b31ad309b,2
96ca583b6794878,2
77783db7e577c37,2
024d4f3d1d48f9e,2
b56131c3200bd38,2
e216ef4ec849292,2
0ac1608583ebbc4,2
edc4f70377c8ba9,2
30910bea94f30f9,2
2c1aa4c35ccc546,2
3aecefa8d891c55,2
6aedc9b0215799e,2
5b4f9ab044bdd58,2
668159f7069b2b3,2
05a41a131a63cb1,2
25ccec1ad1cbca5,2
0d8167cbb1b204e,2
a0c5a38f864e421,2
ef7237643568c66,2
079435667648d48,2
3c2f39572933a7c,2
452e8b8e4ccf365,2
90b4b16a32a4e65,2
6d145ed54ba3e76,2
c4899e999cb285a,2
cbde3f7ccc27cf4,2
250913d614a20ad,2
8f491b1229832f3,2
3fa8b83addc0efe,2
9b0005ced1ca9fa,2
bbe38ac09dd0f43,2
177e7f3694d12b5,2
902c80509fd9f0d,2
e8da4af4dab50a4,2
584374e6f5cbe35,2
e728d2065c1dbba,2
6a8366d3d6c874a,2
aca7fcbec556e87,2
f8e23eec3110c01,2
2cacef89b14842a,2
8c1b25ab4366256,2
7f067ee0f14085b,2
621527a28104efb,2
3eb2d2e543be60d,2
350ebda5aa24a5b,2
ca38d46b9ec43bb,2
6adbb79e1a9b749,2
ec44e0baee8cf15,2
ddc430ad4f23638,2
b49684eec0830b2,2
33b660062cdd4bb,2
848f467dcd9cb5e,2
b7fbb4326936389,2
61396517dd8b191,2
1a365051b637e25,2
76e151f5525ea8c,2
9537a9c205adeab,2
5ae73e7309642cb,2
63c1d334e6d1f76,2
58595da5ee92659,2
6ebd40c49dc8114,2
4a1ba715afcde93,2
8291c30a2f041e6,2
d2c617cabec44d0,2
0fd5b70b674158a,2
3ce88dadd40f0c3,2
0965daa27945157,2
3e03d1ad98ab0b5,2
a3fc753e04027c6,2
4f4b02665d8523a,2
d7e249de05c6d59,2
8aa4d19c4b75d6e,2
60a37e7c0b51f2d,2
7c64a80e3637817,2
6f8ee63b059607a,2
dc719c7b7a1931b,2
82421c2497c897c,2
db00e31d1fe991f,2
4498d33d57b0464,2
af7d01a7a577d09,2
526a2d94a19a46b,2
5f37c34d3b6bc4f,2
5bbad67ac30dde5,2
6da3860debba97c,2
118380bd8b81bfb,2
efd9b44e18af868,2
8e135d608010879,2
adc0a537c16ad41,2
3e7573969c6c1a9,2
668228165e52345,2
ed26ec5236ff24f,2
54de61264bc5a5e,2
ab16d489d9e61fc,2
c3a1917a6428e6a,2
77de69461caecca,2
0404b2094efb516,2
7be11eb4c97135c,2
574f0777b010bf5,2
5c8871071e953f5,2
f5a9a348a63b888,2
3d8f1ad2b72dc51,2
daf3a5caede18ef,2
8edcbb2bb637efe,2
127f9adb76db586,2
b99d6aa85b01171,2
e97982b4b438865,2
b4e8c6ad0512242,2
2cc4c1466f28da1,2
c386ec66d9788e3,2
924e896970ae04f,2
e77641b8a7dd73e,2
c53b5a112a7656a,2
e5a93ac73c5f356,2
2745d0d3f4ce27a,2
b9907b9d8f6bd07,2
8f0844dd06e425b,2
2c977eeb7d2491d,2
b67426ed1b70497,2
464b5fe8d6962f4,2
07d1e19a37da56d,2
898b6b3900dd200,2
633745cf4008183,2
fa9afaf5b8e49c2,2
fbae5866a87ac6b,2
ce37203456c76c7,2
89f41030cdcce42,2
30f6f88d68dc3f1,2
aea7eb374a8902a,2
bd87e7add947198,2
f05071c8c016130,2
dd343b4429a9b7b,2
b8b71a7f05225a8,2
